start_time,player_id,fix_id,points,qual_diff,game_diff,team_qual,below_half,influence,creativity,threat,position_Defender,position_Forward,position_Midfielder,is_home_game,3G_avg_points,3G_avg_minutes,3G_avg_bonus,3G_avg_goals_scored,3G_avg_assists,3G_avg_goals_scored_qual,3G_avg_assists_qual,3G_sum_brace_or_more
2022-08-27 16:30:00+00:00,3,31,2,5,7,2,0,430.2,496.9,328.0,0,0,1,1,6.666666666666667,89.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.0
2022-08-31 18:30:00+00:00,3,41,2,9,11,2,1,430.2,496.9,328.0,0,0,1,1,6.666666666666667,89.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0
2022-09-04 15:30:00+00:00,3,56,2,1,3,2,0,430.2,496.9,328.0,0,0,1,0,3.3333333333333335,89.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
2022-09-18 11:00:00+00:00,3,72,5,6,8,2,0,430.2,496.9,328.0,0,0,1,0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01 11:30:00+00:00,3,81,9,3,5,2,0,430.2,496.9,328.0,0,0,1,1,3.0,90.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2022-10-09 15:30:00+00:00,3,91,2,7,9,2,0,430.2,496.9,328.0,0,0,1,1,5.333333333333333,90.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2022-10-16 13:00:00+00:00,3,104,3,15,17,2,1,430.2,496.9,328.0,0,0,1,0,5.333333333333333,90.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2022-10-23 13:00:00+00:00,3,127,10,18,20,2,1,430.2,496.9,328.0,0,0,1,0,4.666666666666667,90.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
2022-10-30 14:00:00+00:00,3,131,3,12,14,2,1,430.2,496.9,328.0,0,0,1,1,5.0,90.0,1.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
2022-11-06 12:00:00+00:00,3,142,3,8,10,2,0,430.2,496.9,328.0,0,0,1,0,5.333333333333333,84.66666666666667,1.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0
2022-11-12 19:45:00+00:00,3,160,1,13,15,2,1,430.2,496.9,328.0,0,0,1,0,5.333333333333333,84.66666666666667,1.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
2022-12-26 20:00:00+00:00,3,161,5,14,16,2,1,430.2,496.9,328.0,0,0,1,1,2.3333333333333335,59.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 17:30:00+00:00,3,172,2,4,6,2,0,430.2,496.9,328.0,0,0,1,0,3.0,65.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
2023-01-03 19:45:00+00:00,3,181,2,2,4,2,0,430.2,496.9,328.0,0,0,1,1,2.6666666666666665,65.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
2023-01-15 16:30:00+00:00,3,199,3,3,5,2,0,430.2,496.9,328.0,0,0,1,0,3.0,90.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2023-01-22 16:30:00+00:00,3,201,5,1,3,2,0,430.2,496.9,328.0,0,0,1,1,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04 12:30:00+00:00,3,215,2,16,18,2,1,430.2,496.9,328.0,0,0,1,0,3.3333333333333335,90.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2023-02-11 15:00:00+00:00,3,221,2,6,8,2,0,430.2,496.9,328.0,0,0,1,1,3.3333333333333335,90.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2023-02-15 19:30:00+00:00,3,111,2,-1,1,2,0,430.2,496.9,328.0,0,0,1,1,3.0,86.66666666666667,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2022-08-27 16:30:00+00:00,4,31,2,5,7,2,0,4.6,5.4,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31 18:30:00+00:00,4,41,0,9,11,2,1,4.6,5.4,0.0,0,0,1,1,0.6666666666666666,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:30:00+00:00,4,56,0,1,3,2,0,4.6,5.4,0.0,0,0,1,0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18 11:00:00+00:00,4,72,0,6,8,2,0,4.6,5.4,0.0,0,0,1,0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01 11:30:00+00:00,4,81,0,3,5,2,0,4.6,5.4,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 15:30:00+00:00,4,91,0,7,9,2,0,4.6,5.4,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 13:00:00+00:00,4,104,0,15,17,2,1,4.6,5.4,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23 13:00:00+00:00,4,127,0,18,20,2,1,4.6,5.4,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30 14:00:00+00:00,4,131,0,12,14,2,1,4.6,5.4,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 12:00:00+00:00,4,142,1,8,10,2,0,4.6,5.4,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12 19:45:00+00:00,4,160,1,13,15,2,1,4.6,5.4,0.0,0,0,1,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26 20:00:00+00:00,4,161,1,14,16,2,1,4.6,5.4,0.0,0,0,1,1,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 17:30:00+00:00,4,172,1,4,6,2,0,4.6,5.4,0.0,0,0,1,0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:45:00+00:00,4,181,0,2,4,2,0,4.6,5.4,0.0,0,0,1,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 16:30:00+00:00,4,199,0,3,5,2,0,4.6,5.4,0.0,0,0,1,0,0.6666666666666666,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 16:30:00+00:00,4,201,0,1,3,2,0,4.6,5.4,0.0,0,0,1,1,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04 12:30:00+00:00,4,215,0,16,18,2,1,4.6,5.4,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 15:00:00+00:00,4,221,0,6,8,2,0,4.6,5.4,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15 19:30:00+00:00,4,111,0,-1,1,2,0,4.6,5.4,0.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27 16:30:00+00:00,6,31,0,5,7,2,0,342.8,293.1,172.0,0,0,1,1,2.6666666666666665,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31 18:30:00+00:00,6,41,0,9,11,2,1,342.8,293.1,172.0,0,0,1,1,1.6666666666666667,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:30:00+00:00,6,56,0,1,3,2,0,342.8,293.1,172.0,0,0,1,0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18 11:00:00+00:00,6,72,3,6,8,2,0,342.8,293.1,172.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01 11:30:00+00:00,6,81,10,3,5,2,0,342.8,293.1,172.0,0,0,1,1,1.0,25.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 15:30:00+00:00,6,91,2,7,9,2,0,342.8,293.1,172.0,0,0,1,1,4.333333333333333,49.666666666666664,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2022-10-16 13:00:00+00:00,6,104,3,15,17,2,1,342.8,293.1,172.0,0,0,1,0,5.0,79.66666666666667,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2022-10-23 13:00:00+00:00,6,127,2,18,20,2,1,342.8,293.1,172.0,0,0,1,0,5.0,84.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
2022-10-30 14:00:00+00:00,6,131,9,12,14,2,1,342.8,293.1,172.0,0,0,1,1,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 12:00:00+00:00,6,142,3,8,10,2,0,342.8,293.1,172.0,0,0,1,0,4.666666666666667,90.0,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0
2022-11-12 19:45:00+00:00,6,160,2,13,15,2,1,342.8,293.1,172.0,0,0,1,0,4.666666666666667,90.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
2022-12-26 20:00:00+00:00,6,161,2,14,16,2,1,342.8,293.1,172.0,0,0,1,1,4.666666666666667,90.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
2022-12-31 17:30:00+00:00,6,172,1,4,6,2,0,342.8,293.1,172.0,0,0,1,0,2.3333333333333335,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:45:00+00:00,6,181,3,2,4,2,0,342.8,293.1,172.0,0,0,1,1,1.6666666666666667,84.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 16:30:00+00:00,6,199,3,3,5,2,0,342.8,293.1,172.0,0,0,1,0,2.0,84.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 16:30:00+00:00,6,201,2,1,3,2,0,342.8,293.1,172.0,0,0,1,1,2.3333333333333335,84.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04 12:30:00+00:00,6,215,1,16,18,2,1,342.8,293.1,172.0,0,0,1,0,2.6666666666666665,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 15:00:00+00:00,6,221,3,6,8,2,0,342.8,293.1,172.0,0,0,1,1,2.0,79.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15 19:30:00+00:00,6,111,0,-1,1,2,0,342.8,293.1,172.0,0,0,1,1,2.0,79.33333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2022-08-27 16:30:00+00:00,7,31,10,5,7,2,0,537.0,653.7,592.0,0,0,1,1,7.0,84.33333333333333,1.0,0.6666666666666666,0.0,0.16666666666666666,0.0,1.0
2022-08-31 18:30:00+00:00,7,41,1,9,11,2,1,537.0,653.7,592.0,0,0,1,1,9.333333333333334,84.33333333333333,2.0,1.0,0.0,0.3333333333333333,0.0,1.0
2022-09-04 15:30:00+00:00,7,56,2,1,3,2,0,537.0,653.7,592.0,0,0,1,0,9.0,81.0,2.0,1.0,0.0,0.3333333333333333,0.0,1.0
2022-09-18 11:00:00+00:00,7,72,0,6,8,2,0,537.0,653.7,592.0,0,0,1,0,4.333333333333333,81.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
2022-10-01 11:30:00+00:00,7,81,2,3,5,2,0,537.0,653.7,592.0,0,0,1,1,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 15:30:00+00:00,7,91,4,7,9,2,0,537.0,653.7,592.0,0,0,1,1,1.3333333333333333,50.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 13:00:00+00:00,7,104,6,15,17,2,1,537.0,653.7,592.0,0,0,1,0,2.0,53.333333333333336,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2022-10-23 13:00:00+00:00,7,127,2,18,20,2,1,537.0,653.7,592.0,0,0,1,0,4.0,77.33333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
2022-10-30 14:00:00+00:00,7,131,10,12,14,2,1,537.0,653.7,592.0,0,0,1,1,4.0,78.33333333333333,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0
2022-11-06 12:00:00+00:00,7,142,3,8,10,2,0,537.0,653.7,592.0,0,0,1,0,6.0,81.33333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0
2022-11-12 19:45:00+00:00,7,160,16,13,15,2,1,537.0,653.7,592.0,0,0,1,0,5.0,86.0,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
2022-12-26 20:00:00+00:00,7,161,11,14,16,2,1,537.0,653.7,592.0,0,0,1,1,9.666666666666666,88.66666666666667,1.6666666666666667,1.0,0.0,0.3333333333333333,0.0,1.0
2022-12-31 17:30:00+00:00,7,172,13,4,6,2,0,537.0,653.7,592.0,0,0,1,0,10.0,88.66666666666667,2.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,1.0
2023-01-03 19:45:00+00:00,7,181,2,2,4,2,0,537.0,653.7,592.0,0,0,1,1,13.333333333333334,88.66666666666667,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0
2023-01-15 16:30:00+00:00,7,199,9,3,5,2,0,537.0,653.7,592.0,0,0,1,0,8.666666666666666,88.66666666666667,2.0,0.3333333333333333,1.0,0.16666666666666666,0.5,0.0
2023-01-22 16:30:00+00:00,7,201,5,1,3,2,0,537.0,653.7,592.0,0,0,1,1,8.0,88.66666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
2023-02-04 12:30:00+00:00,7,215,2,16,18,2,1,537.0,653.7,592.0,0,0,1,0,5.333333333333333,90.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2023-02-11 15:00:00+00:00,7,221,2,6,8,2,0,537.0,653.7,592.0,0,0,1,1,5.333333333333333,85.33333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
2023-02-15 19:30:00+00:00,7,111,2,-1,1,2,0,537.0,653.7,592.0,0,0,1,1,3.0,85.33333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2022-08-27 16:30:00+00:00,11,31,1,5,7,2,0,186.6,84.2,514.0,0,1,0,1,1.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31 18:30:00+00:00,11,41,1,9,11,2,1,186.6,84.2,514.0,0,1,0,1,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:30:00+00:00,11,56,1,1,3,2,0,186.6,84.2,514.0,0,1,0,0,1.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18 11:00:00+00:00,11,72,1,6,8,2,0,186.6,84.2,514.0,0,1,0,0,1.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01 11:30:00+00:00,11,81,1,3,5,2,0,186.6,84.2,514.0,0,1,0,1,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 15:30:00+00:00,11,91,1,7,9,2,0,186.6,84.2,514.0,0,1,0,1,1.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 13:00:00+00:00,11,104,1,15,17,2,1,186.6,84.2,514.0,0,1,0,0,1.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23 13:00:00+00:00,11,127,1,18,20,2,1,186.6,84.2,514.0,0,1,0,0,1.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30 14:00:00+00:00,11,131,1,12,14,2,1,186.6,84.2,514.0,0,1,0,1,1.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 12:00:00+00:00,11,142,0,8,10,2,0,186.6,84.2,514.0,0,1,0,0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12 19:45:00+00:00,11,160,0,13,15,2,1,186.6,84.2,514.0,0,1,0,0,0.6666666666666666,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26 20:00:00+00:00,11,161,6,14,16,2,1,186.6,84.2,514.0,0,1,0,1,0.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 17:30:00+00:00,11,172,8,4,6,2,0,186.6,84.2,514.0,0,1,0,0,2.0,30.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0
2023-01-03 19:45:00+00:00,11,181,1,2,4,2,0,186.6,84.2,514.0,0,1,0,1,4.666666666666667,60.0,0.6666666666666666,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0
2023-01-15 16:30:00+00:00,11,199,2,3,5,2,0,186.6,84.2,514.0,0,1,0,0,5.0,90.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
2023-01-22 16:30:00+00:00,11,201,13,1,3,2,0,186.6,84.2,514.0,0,1,0,1,3.6666666666666665,90.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2023-02-04 12:30:00+00:00,11,215,2,16,18,2,1,186.6,84.2,514.0,0,1,0,0,5.333333333333333,90.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0
2023-02-11 15:00:00+00:00,11,221,2,6,8,2,0,186.6,84.2,514.0,0,1,0,1,5.666666666666667,90.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0
2023-02-15 19:30:00+00:00,11,111,4,-1,1,2,0,186.6,84.2,514.0,0,1,0,1,5.666666666666667,90.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0
2022-08-27 16:30:00+00:00,12,31,0,5,7,2,0,15.8,36.7,18.0,0,0,1,1,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31 18:30:00+00:00,12,41,1,9,11,2,1,15.8,36.7,18.0,0,0,1,1,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:30:00+00:00,12,56,1,1,3,2,0,15.8,36.7,18.0,0,0,1,0,0.6666666666666666,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18 11:00:00+00:00,12,72,0,6,8,2,0,15.8,36.7,18.0,0,0,1,0,0.6666666666666666,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01 11:30:00+00:00,12,81,0,3,5,2,0,15.8,36.7,18.0,0,0,1,1,0.6666666666666666,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 15:30:00+00:00,12,91,0,7,9,2,0,15.8,36.7,18.0,0,0,1,1,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 13:00:00+00:00,12,104,0,15,17,2,1,15.8,36.7,18.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23 13:00:00+00:00,12,127,0,18,20,2,1,15.8,36.7,18.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30 14:00:00+00:00,12,131,0,12,14,2,1,15.8,36.7,18.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 12:00:00+00:00,12,142,0,8,10,2,0,15.8,36.7,18.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12 19:45:00+00:00,12,160,0,13,15,2,1,15.8,36.7,18.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26 20:00:00+00:00,12,161,0,14,16,2,1,15.8,36.7,18.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 17:30:00+00:00,12,172,0,4,6,2,0,15.8,36.7,18.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:45:00+00:00,12,181,0,2,4,2,0,15.8,36.7,18.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 16:30:00+00:00,12,199,1,3,5,2,0,15.8,36.7,18.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22 16:30:00+00:00,12,201,0,1,3,2,0,15.8,36.7,18.0,0,0,1,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04 12:30:00+00:00,12,215,0,16,18,2,1,15.8,36.7,18.0,0,0,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 15:00:00+00:00,12,221,0,6,8,2,0,15.8,36.7,18.0,0,0,1,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15 19:30:00+00:00,12,111,0,-1,1,2,0,15.8,36.7,18.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27 16:30:00+00:00,13,31,5,5,7,2,0,608.8,713.1,687.0,0,0,1,1,3.6666666666666665,86.66666666666667,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0
2022-08-31 18:30:00+00:00,13,41,5,9,11,2,1,608.8,713.1,687.0,0,0,1,1,3.3333333333333335,86.66666666666667,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0
2022-09-04 15:30:00+00:00,13,56,7,1,3,2,0,608.8,713.1,687.0,0,0,1,0,4.333333333333333,88.0,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0
2022-09-18 11:00:00+00:00,13,72,9,6,8,2,0,608.8,713.1,687.0,0,0,1,0,5.666666666666667,89.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0
2022-10-01 11:30:00+00:00,13,81,2,3,5,2,0,608.8,713.1,687.0,0,0,1,1,7.0,89.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.0
2022-10-09 15:30:00+00:00,13,91,15,7,9,2,0,608.8,713.1,687.0,0,0,1,1,6.0,90.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
2022-10-16 13:00:00+00:00,13,104,9,15,17,2,1,608.8,713.1,687.0,0,0,1,0,8.666666666666666,90.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2022-10-23 13:00:00+00:00,13,127,1,18,20,2,1,608.8,713.1,687.0,0,0,1,0,8.666666666666666,87.0,1.3333333333333333,1.0,0.0,0.5,0.0,1.0
2022-10-30 14:00:00+00:00,13,131,4,12,14,2,1,608.8,713.1,687.0,0,0,1,1,8.333333333333334,87.0,1.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0
2022-11-06 12:00:00+00:00,13,142,5,8,10,2,0,608.8,713.1,687.0,0,0,1,0,4.666666666666667,65.66666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0
2022-11-12 19:45:00+00:00,13,160,3,13,15,2,1,608.8,713.1,687.0,0,0,1,0,3.3333333333333335,68.66666666666667,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0
2022-12-26 20:00:00+00:00,13,161,9,14,16,2,1,608.8,713.1,687.0,0,0,1,1,4.0,68.66666666666667,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0
2022-12-31 17:30:00+00:00,13,172,6,4,6,2,0,608.8,713.1,687.0,0,0,1,0,5.666666666666667,90.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0
2023-01-03 19:45:00+00:00,13,181,3,2,4,2,0,608.8,713.1,687.0,0,0,1,1,6.0,90.0,0.6666666666666666,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0
2023-01-15 16:30:00+00:00,13,199,6,3,5,2,0,608.8,713.1,687.0,0,0,1,0,6.0,90.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
2023-01-22 16:30:00+00:00,13,201,9,1,3,2,0,608.8,713.1,687.0,0,0,1,1,5.0,90.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2023-02-04 12:30:00+00:00,13,215,2,16,18,2,1,608.8,713.1,687.0,0,0,1,0,6.0,90.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2023-02-11 15:00:00+00:00,13,221,6,6,8,2,0,608.8,713.1,687.0,0,0,1,1,5.666666666666667,90.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
2023-02-15 19:30:00+00:00,13,111,9,-1,1,2,0,608.8,713.1,687.0,0,0,1,1,5.666666666666667,90.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
2022-08-27 16:30:00+00:00,18,31,0,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31 18:30:00+00:00,18,41,2,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-04 15:30:00+00:00,18,56,2,-9,3,12,0,34.2,25.0,0.0,0,0,1,0,1.0,30.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18 11:00:00+00:00,18,72,1,-4,8,12,0,34.2,25.0,0.0,0,0,1,0,1.3333333333333333,54.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01 11:30:00+00:00,18,81,1,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,1.6666666666666667,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-09 15:30:00+00:00,18,91,0,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,1.3333333333333333,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-16 13:00:00+00:00,18,104,0,5,17,12,1,34.2,25.0,0.0,0,0,1,0,0.6666666666666666,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23 13:00:00+00:00,18,127,0,8,20,12,1,34.2,25.0,0.0,0,0,1,0,0.3333333333333333,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-30 14:00:00+00:00,18,131,0,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06 12:00:00+00:00,18,142,0,-2,10,12,0,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12 19:45:00+00:00,18,160,0,3,15,12,1,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26 20:00:00+00:00,18,161,0,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 17:30:00+00:00,18,172,0,-6,6,12,0,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:45:00+00:00,18,181,0,-10,2,12,0,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 16:30:00+00:00,18,199,0,-7,5,12,0,34.2,25.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
